latitude,longitude,zipcode,severity
37.29019757,-121.8202651,95111,2
37.3117847,-121.8631011,95112,2
37.31153159,-121.9952538,95129,3
37.34868809,-121.8618118,95116,2
37.42622008,-121.9786502,95002,2
37.36583915,-121.842542,95148,3
37.32110565,-121.7888004,95148,1
37.24626372,-121.8899956,95118,2
37.33008117,-121.8817558,95112,3
37.34628192,-121.8156187,95127,1
37.28810863,-121.8770515,95125,2
37.28789214,-121.8810561,95125,1
37.34787182,-121.8635229,95116,1
37.34708442,-121.8629366,95116,1
37.3909811,-121.8791607,95131,2
37.2619501,-121.9062683,95124,3
37.41977949,-121.9603054,95134,1
37.34669939,-121.7912717,95148,2
37.32362586,-121.8965509,95126,1
37.29941637,-121.8124982,95121,1
37.34883382,-121.8885245,95112,3
37.3595793,-121.8446042,95116,3
37.31647914,-121.9952065,95129,2
37.37038026,-121.8677438,95133,1
37.2619501,-121.9062683,95124,3
37.34218455,-121.8821444,95112,3
37.35698625,-121.8243254,95127,1
37.38139449,-121.8770829,95131,1
37.39031633,-121.8784455,95131,1
37.31867798,-121.8460874,95122,3
37.29092008,-121.8216558,95111,3
37.33377175,-121.772534,95148,3
37.25920247,-121.8473454,95136,2
37.33047845,-121.8420982,95122,1
37.33396107,-121.8420376,95122,2
37.34699973,-121.8677382,95116,2
37.31733012,-121.8339856,95122,2
37.35954787,-121.8141176,95127,3
37.27924007,-121.8707231,95136,3
37.24753731,-121.7888988,95123,2
37.29064619,-121.8216983,95111,2
37.29064619,-121.8216983,95111,1
37.32820508,-121.8304345,95122,1
37.38261668,-121.8638531,95133,2
37.32180773,-121.8221626,95122,2
37.33919221,-121.8841909,95112,1
37.30061081,-121.936797,95128,1
37.26156548,-121.8078524,95111,3
37.26214455,-121.8506948,95136,1
37.34669023,-121.8869288,95112,1
37.34619053,-121.8879802,95112,1
37.34560225,-121.848614,95116,1
37.32967797,-121.8034284,95148,2
37.32449622,-121.884583,95110,1
37.28888741,-121.780647,95138,2
37.3331016,-121.8753815,95112,1
37.36909992,-121.8906663,95112,2
37.35938526,-121.8386862,95116,3
37.31966702,-121.9221807,95128,2
37.31723691,-121.8173839,95122,2
37.31608927,-121.9546648,95117,3
37.30814958,-121.97692,95117,3
37.26505243,-121.8058309,95111,2
37.22705828,-121.8296582,95123,3
37.31861034,-121.9168431,95126,2
37.29061928,-121.822561,95111,1
37.31212357,-121.9303995,95128,1
37.26355855,-121.8126823,95111,1
37.34234098,-121.8631772,95116,3
37.33893298,-121.8329744,95122,1
37.25630644,-121.8795955,95118,1
37.25630644,-121.8795955,95118,2
37.35565162,-121.830215,95127,1
37.36925857,-121.8495295,95133,3
37.35276961,-121.8412688,95116,2
37.3635098,-121.8289791,95127,3
37.36224773,-121.8247268,95127,1
37.32904999,-121.8361313,95122,1
37.29699832,-121.8299687,95111,2
37.3338632,-121.8348496,95122,3
37.33800392,-121.9150102,95126,2
37.34546354,-121.8230183,95127,2
37.289962,-121.8500122,95111,1
37.31355504,-121.8780252,95110,2
37.31615557,-121.8866325,95110,1
37.32101837,-121.9084996,95126,2
37.25063449,-121.8089417,95120,2
37.34950379,-121.8600917,95116,1
37.34356984,-121.8792265,95112,1
37.35690857,-121.8776389,95112,3
37.36572614,-121.8710293,95133,1
37.27945132,-121.8198732,95111,3
37.2636242,-121.8058364,95111,1
37.3635098,-121.8289791,95127,1
37.29787058,-121.9565684,95117,2
37.341326,-121.8691881,95129,1
37.24013572,-121.9037964,95118,3
37.25602818,-121.8125103,95136,1
37.24773325,-121.9092233,95124,2
37.24057447,-121.7669914,95138,2
37.27873597,-121.8199255,95111,3
37.32664521,-121.8720004,95112,1
37.28803586,-121.8818136,95125,3
37.32261581,-121.8206533,95122,3
37.34111619,-121.88851,95112,1
37.35743743,-121.8172365,95127,1
37.37802923,-121.8689902,95131,1
37.3213856,-121.819344,95122,2
37.34766913,-121.8598699,95116,3
37.25800003,-121.8252343,95123,1
37.32709153,-121.9116567,95113,2
37.28350249,-121.832867,95111,1
37.31241587,-121.9039229,95125,2
37.20242869,-121.7364039,95139,2
37.28797547,-121.8186401,95111,1
37.27171551,-121.8140436,95111,1
37.35966677,-121.9023294,95112,2
37.37038026,-121.8677438,95133,3
37.34718209,-121.8583546,95116,1
37.30518891,-121.9943762,95129,1
37.25630644,-121.8795955,95118,2
37.31509724,-121.9669545,95117,1
37.31967422,-121.8754277,95112,3
37.39670394,-121.8717253,95132,1
37.38704572,-121.8716061,95131,3
37.27726652,-121.8780484,95118,3
37.34585425,-121.8359388,95116,1
37.3141348,-121.910923,95126,2
37.31829305,-121.8585909,95112,2
37.32868234,-121.821939,94023,1
37.25503575,-121.8013523,95138,3
37.24166455,-121.8221744,95123,3
37.38275328,-121.925324,95131,1
37.35887282,-121.8461078,95132,1
37.33739032,-121.9494643,95155,1
37.3398355,-121.8776665,95112,3
37.35714316,-121.8893404,95112,3
37.33554673,-121.8006177,95148,3
37.34501383,-121.8803012,95112,2
37.30298681,-121.8098966,95121,1
37.25081675,-121.8753153,95118,2
37.3194015,-121.794545,95148,2
37.26369898,-121.8145727,95111,1
37.33805637,-121.7954045,95148,2
37.30774901,-122.0039705,95129,3
37.3493325,-121.887473,95112,1
37.24136832,-121.8187042,95118,1
37.31851118,-121.968344,95117,2
37.31851118,-121.968344,95070,2
37.3398355,-121.8776665,95112,1
37.314107,-121.8800444,95110,2
37.314107,-121.8800444,95110,2
37.34118386,-121.88425,95112,3
37.32946479,-121.8417749,95122,3
37.34111619,-121.88851,95112,3
37.33668638,-121.8307951,95122,3
37.33504866,-121.8287855,95122,2
37.33487831,-121.8290379,95122,1
37.37988376,-121.8785095,95131,1
37.25145945,-121.8174936,95123,3
37.2977919,-121.9499333,95117,3
37.29002801,-121.81305,95121,1
37.43027345,-121.9656999,95002,3
37.35147449,-121.8890682,95112,1
37.27129327,-121.9224842,95124,1
37.35614174,-121.8191468,95127,2
37.36264586,-121.8308027,95127,2
37.38587727,-121.8527904,95132,1
37.27883934,-121.8270022,95111,2
37.32576871,-121.8656263,95112,3
37.35788259,-121.8540099,95116,2
37.36036008,-121.8336013,95127,1
37.3436279,-121.8832219,95112,2
37.35265428,-121.8743668,95112,1
37.42041634,-121.9399614,95134,2
37.34530745,-121.89595,95112,2
37.34241696,-121.8674403,95116,3
37.33162655,-121.8338261,95122,1
37.3486171,-121.8149852,95127,1
37.37794544,-121.8624067,95133,2
37.34781747,-121.8508119,95123,2
37.33360023,-121.8743296,94303,2
37.3770405,-121.8281525,95037,2
37.25717432,-121.7931136,95111,1
37.27331307,-121.798076,95111,1
37.32180773,-121.8221626,95122,2
37.30073371,-121.8582851,95111,1
37.34121734,-121.8484377,95122,1
37.38309088,-121.8364894,95127,3
37.35704341,-121.8104107,95127,1
37.24626372,-121.8899956,95118,1
37.31608842,-121.9501178,95117,2
37.27254524,-121.8371144,95136,1
37.22143368,-121.893091,95120,2
37.345679,-121.8890217,95112,1
37.31065597,-121.974938,95117,1
37.36888134,-121.8982737,95112,3
37.2564555,-121.8060525,95123,3
37.24966938,-121.8468643,95020,1
37.3700773,-121.8430134,95133,1
37.39979295,-121.8469252,95132,2
37.2973386,-121.9585533,95117,1
37.38697996,-121.8790872,95131,3
37.39250725,-121.8582678,95132,3
37.27244898,-121.8742028,95136,2
37.30136225,-121.8010535,95121,3
37.33540084,-121.9034136,95118,2
37.30984651,-121.9693555,95117,1
37.28349422,-121.8157689,95111,2
37.34813134,-121.868842,95116,2
37.33274767,-121.8643056,95116,3
37.36202163,-121.8615987,95133,2
37.23905987,-121.9035779,95119,3
37.32263158,-121.7985517,95148,1
37.31768032,-121.8006636,95148,1
37.22705828,-121.8296582,95123,3
37.25246992,-121.8388498,95123,2
37.32308217,-121.796402,95148,3
37.35116218,-121.883622,95112,1
37.38259733,-121.8759266,95131,3
37.25473315,-121.8050527,95123,2
37.33151787,-121.8702111,95112,1
37.36017476,-121.8890745,95112,2
37.31037359,-121.8005016,95121,1
37.22781362,-121.8303778,95123,3
37.36775415,-121.8464446,95133,2
37.28536618,-121.8138808,95111,2
37.28536618,-121.8138808,95111,1
37.31312768,-121.9500809,95117,1
37.31369335,-121.8102616,95121,1
37.34883382,-121.8885245,95112,1
37.27098552,-121.8788887,95118,2
37.35419014,-121.88335,95112,3
37.32157705,-121.8939982,95125,3
37.26622407,-121.8024996,95111,3
37.24684493,-121.8853224,95118,1
37.31143925,-121.886008,95125,3
37.3456289,-121.8165536,95148,2
37.22705828,-121.8296582,95123,1
37.30735242,-121.9711859,95117,3
37.32946479,-121.8417749,95122,1
37.34262342,-121.8343085,95122,1
37.25642516,-121.8107183,95123,2
37.25630705,-121.8218706,95123,2
37.25640793,-121.8137623,95123,1
37.32683496,-121.7968035,95148,2
37.25899524,-121.8389623,95136,2
37.25901138,-121.836417,95136,2
37.28051217,-121.8481236,95136,2
37.31913846,-121.9941612,95127,1
37.31913846,-121.9941612,95128,3
37.33047845,-121.8420982,95122,2
37.35222998,-121.8375612,95116,2
37.3010514,-121.9693645,95117,2
37.29977127,-121.8026906,95121,2
37.30154515,-121.954468,95117,3
37.28053286,-121.8234186,95111,1
37.2757075,-121.9117858,95124,2
37.43280063,-121.9667052,95134,3
37.30584206,-121.8239557,95121,2
37.28752723,-121.8451579,95111,3
37.33690869,-121.8468437,95122,1
37.32891415,-121.8499274,95122,2
37.23173456,-121.7889048,95119,3
37.37915671,-121.9226106,95131,2
37.3345445,-121.8366716,95122,1
37.33377175,-121.772534,95148,2
37.40659527,-121.8567732,95132,2
37.38259733,-121.8759266,95131,3
37.26259772,-121.924359,95124,3
37.35211974,-121.8938229,95112,1
37.39657294,-121.845405,95132,1
37.33273611,-121.8536385,95122,1
37.32008898,-121.7791142,95148,1
37.24858402,-121.7722103,95138,2
37.23717568,-121.7176836,95138,1
37.34571912,-121.8526789,95116,1
37.33396107,-121.8420376,95121,2
37.37172868,-121.8651414,95133,2
37.31288209,-121.9109378,95126,1
37.34262568,-121.8853293,95112,1
37.3417047,-121.924149,95126,1
37.33872567,-121.859604,95116,2
37.2503584,-121.8588765,95123,1
37.31663415,-121.9143526,95126,3
37.31889732,-121.7942538,95148,2
37.2559347,-121.8237009,95123,2
37.25669424,-121.8208183,95123,3
37.25636255,-121.8203012,95123,3
37.31105885,-121.9071032,95125,1
37.35303386,-121.7949009,95148,2
37.39979295,-121.8469252,95132,2
37.27125876,-121.8112525,95111,1
37.41366059,-121.8739486,95132,3
37.34719122,-121.8858765,95112,3
37.34770328,-121.8377038,95116,2
37.22653296,-121.7941656,95119,1
37.32087018,-121.917161,95120,1
37.29416087,-121.9032225,95125,2
37.34651506,-121.9243528,95126,1
37.34111619,-121.88851,95112,2
37.25898653,-121.840271,95136,3
37.33061977,-121.8721095,95112,1
37.32157705,-121.8939982,95125,1
37.32995959,-121.8547334,95122,2
37.2435285,-121.9174331,95124,1
37.33203098,-121.8459791,95156,2
37.3427597,-121.8705961,95116,3
37.32765323,-121.7979624,95148,2
37.32308217,-121.796402,95148,1
37.32207135,-121.8280876,95122,2
37.4018142,-121.8424854,95132,3
37.32995959,-121.8547334,95122,1
37.33039267,-121.8544125,95122,1
37.27817372,-121.8241923,95111,3
37.38139449,-121.8770829,95131,1
37.3403645,-121.7975058,95148,3
37.34449226,-121.7940079,95148,1
37.34775651,-121.8637716,95117,3
37.314107,-121.8800444,95110,2
37.33668638,-121.8307951,95122,3
37.34073768,-121.8200538,95148,1
37.30874704,-121.854997,95112,2
37.314107,-121.8800444,95110,3
37.35247185,-121.8042977,95127,3
37.3143933,-121.8828979,95110,1
37.34327779,-121.8505139,95116,2
37.37515297,-121.8479842,95133,1
37.34136,-121.8319701,95122,1
37.35517376,-121.8064543,95127,2
37.34401279,-121.8782923,95112,3
37.3435694,-121.8282381,95122,2
37.34293075,-121.8323551,95122,3
37.31531522,-121.8846959,95110,2
37.36888134,-121.8982737,95008,1
37.26256244,-121.9304594,95124,1
37.27250777,-121.9398672,94002,3
37.3158131,-121.7794931,95135,2
37.30346397,-121.8239244,95121,2
37.30528881,-121.82107,95121,2
37.35577221,-121.8355054,95148,2
37.35211974,-121.8938229,95112,3
37.41366059,-121.8739486,95132,3
37.33941113,-121.8687032,95116,2
37.31058601,-121.8000572,95121,1
37.35906193,-121.8423418,95116,2
37.34947557,-121.8932813,95112,1
37.33895186,-121.8971871,95110,1
37.25778243,-121.8347412,95123,1
37.27581948,-121.8027531,95111,3
37.27331307,-121.798076,95111,1
37.26318326,-121.9279512,95124,1
37.31832901,-121.946932,95118,1
37.36433237,-121.8409961,95116,2
37.32708306,-121.8838101,95050,2
37.31531522,-121.8846959,95110,1
37.31534733,-121.8978763,95125,1
37.3373333,-121.8828374,95112,2
37.32693693,-121.9278403,95128,1
37.29148105,-121.8184312,95121,1
37.35736174,-121.8276231,95127,1
37.29920611,-121.8162383,95121,3
37.33640285,-121.833937,95122,2
37.29638729,-121.8499348,95111,2
37.4033213,-121.8636439,95132,1
37.25717432,-121.7931136,95111,1
37.32148127,-121.9171656,95126,3
37.37379053,-121.8730624,95131,2
37.32158098,-121.9171665,94002,1
37.32950768,-121.871298,95112,2
37.27873597,-121.8199255,95111,3
37.24788306,-121.9166397,95124,2
37.35503636,-121.8313275,95116,3
37.31727004,-121.9227074,95128,2
37.35186353,-121.789544,95148,2
37.42359707,-121.9604305,95134,3
37.31496493,-121.8332482,95121,1
37.29657477,-121.8271863,95111,2
37.30519986,-121.9331955,95128,2
37.32784089,-121.8394985,95122,3
37.33266265,-121.8384739,95122,2
37.26082586,-121.8048665,95111,1
37.34007375,-121.7870518,95148,2
37.31442691,-121.8795622,95110,2
37.34307383,-121.8885063,95112,2
37.29061928,-121.822561,95111,2
37.31542224,-121.9011801,95125,2
37.20392576,-121.8280756,95120,1
37.35338919,-121.8004076,95127,1
37.35433277,-121.8466582,95116,1
37.25898653,-121.840271,95136,2
37.33457662,-121.9090829,95126,1
37.25630705,-121.8218706,95123,2
37.3344559,-121.8467212,95122,1
37.31058601,-121.8000572,95121,1
37.26615611,-121.9410178,95008,1
37.3243396,-121.8789107,95112,2
37.34127565,-121.7929843,95148,2
37.27245342,-121.8289977,95136,1
37.33546553,-121.8920544,95113,2
37.33603643,-121.9344229,95126,2
37.32514831,-121.8751516,95112,1
37.29002801,-121.81305,95121,2
37.25635221,-121.836278,95123,2
37.33941113,-121.8687032,95116,1
37.36560382,-121.8434877,95116,2
37.31151916,-122.0288916,95129,1
37.25268987,-121.8827428,95118,3
37.28995449,-121.8121405,95121,3
37.32224829,-121.8214187,95122,2
37.38139449,-121.8770829,95131,3
37.3380429,-121.9289918,95126,2
37.26658969,-121.9243915,95124,2
37.30726497,-121.9698267,95117,1
37.24721564,-121.888028,95118,3
37.33061196,-121.8763757,95112,2
37.344816,-121.9246274,95126,2
37.3145636,-121.8231161,95121,2
37.24721564,-121.888028,95118,3
37.289962,-121.8500122,95111,1
37.31145305,-121.7722568,95135,1
37.28183933,-121.9765842,95008,2
37.37245625,-121.8546612,95133,2
37.2285398,-121.7991746,95123,1
37.29168099,-121.8144133,95121,1
37.30459446,-121.8597712,95112,1
37.29684423,-121.9544485,95117,1
37.31507009,-121.8885102,95125,2
37.32202268,-121.7831188,95148,3
37.31328893,-121.796141,95121,3
37.35694357,-121.8363123,95116,2
37.26565809,-121.8091195,95111,2
37.34429565,-121.8923451,95112,3
37.23047824,-121.8394779,95123,1
37.34255377,-121.7904939,95148,2
37.25313973,-121.8405866,95123,2
37.34551499,-121.8602775,95116,3
37.30733003,-121.9722776,95128,2
37.40964624,-121.8800016,95132,2
37.29092008,-121.8216558,95111,2
37.3236988,-121.8740779,95112,2
37.38928269,-121.8624788,95132,2
37.29944042,-122.0265459,95129,1
37.35223645,-121.8996833,95112,1
37.34266459,-121.8309529,95122,2
37.37510975,-121.8356085,95133,1
37.37909777,-121.8590706,95133,1
37.26010672,-121.7955484,95111,2
37.345679,-121.8890217,95112,2
37.33727486,-121.8707056,95112,1
37.32057752,-121.9171585,95126,2
37.36439494,-121.8266868,95127,1
37.27331307,-121.798076,95111,1
37.29471758,-121.8524311,95111,1
37.32868234,-121.821939,95122,3
37.33090992,-121.8413903,95122,3
37.24299549,-121.868973,95123,2
37.30147093,-121.838122,95111,2
37.24707432,-121.908756,95124,2
37.30103307,-121.9056751,95125,1
37.3373333,-121.8828374,95112,2
37.41455576,-121.8795851,95132,3
37.25630705,-121.8218706,95123,2
37.33478287,-121.840538,95122,2
37.30453551,-121.8298799,95121,1
37.32180773,-121.8221626,95122,2
37.28795308,-121.8223404,95111,1
37.25239889,-121.8378195,95123,1
37.34997611,-121.8922258,95112,1
37.31442691,-121.8795622,95110,3
37.23701905,-121.8088879,95123,2
37.27145631,-121.8224776,95111,2
37.40912402,-121.8702665,95132,2
37.27296342,-121.854602,95136,1
37.32801757,-121.8786715,95112,1
37.36888134,-121.8982737,95112,2
37.26928964,-121.87893,95118,3
37.38275328,-121.925324,95131,2
37.30966589,-121.8241353,95121,1
37.35413222,-121.8393491,93729,2
37.34575403,-121.8919677,95112,2
37.25954465,-121.8501764,95136,1
37.29657477,-121.8271863,95111,3
37.25057314,-121.8467521,95123,1
37.35301966,-121.8681864,95116,1
37.29433327,-121.9316738,95008,3
37.35065265,-121.8301569,95116,3
37.3135202,-121.895157,95125,3
37.25630705,-121.8218706,95123,3
37.34300808,-121.8276704,95122,1
37.3326025,-121.8764332,95112,3
37.36583915,-121.842542,95116,3
37.30842824,-121.9199263,95128,2
37.34269998,-121.8412334,95116,2
37.34405143,-121.9084726,95110,2
37.25116973,-121.8345833,95123,3
37.32377335,-121.9049915,95126,2
37.33630282,-121.9240873,95126,1
37.36342451,-121.8698375,95133,1
37.35464157,-121.8539732,95116,2
37.30959012,-121.8846722,95125,1
37.31313137,-121.9487592,95128,3
37.30639555,-121.8334928,95121,3
37.25877166,-121.8309059,95136,3
37.33750923,-121.8961105,95110,1
37.29028281,-121.8105923,95121,2
37.28906888,-121.8338917,95111,1
37.29638729,-121.8499348,95111,1
37.29473046,-121.8763301,95125,3
37.33616753,-121.8905658,95113,3
37.30466235,-121.9711775,95117,1
37.31889732,-121.7942538,95148,2
37.34579947,-121.8442141,95116,2
37.33735465,-121.8518542,95122,3
37.35550789,-121.8021173,95127,2
37.35113089,-121.8566621,95116,2
37.31010409,-121.7929864,95121,2
37.31253405,-121.8824173,95110,3
37.34111619,-121.88851,95112,1
37.26586386,-121.8465744,95136,2
37.32530486,-121.8868836,95110,3
37.27296342,-121.854602,95136,1
37.34788576,-121.8658815,95127,1
37.3723302,-121.8334112,95127,2
37.28392589,-121.8302656,95111,3
37.33753028,-121.8384544,95122,3
37.2477476,-121.8453646,95136,1
37.2477476,-121.8453646,95119,3
37.2477476,-121.8453646,95123,1
37.30747865,-121.817629,95121,2
37.32946479,-121.8417749,95173,2
37.2939653,-122.0322639,95129,2
37.3156279,-121.8990299,95125,2
37.34719122,-121.8858765,95112,2
37.30308048,-121.8442219,95111,1
37.32500524,-121.9126449,95112,3
37.292909,-121.8270556,95111,1
37.30492678,-121.9380536,95129,1
37.31867099,-121.7606286,95148,2
37.33352943,-121.8641471,95116,2
37.33941113,-121.8687032,95116,2
37.30246277,-121.7825628,95121,1
37.34987765,-121.7922744,95148,3
37.32641285,-121.8311123,95127,1
37.3391608,-121.8708506,95112,1
37.33694556,-121.8755154,95112,3
37.30360448,-121.832048,95121,1
37.34787182,-121.8635229,95116,1
37.28393417,-121.8358701,95111,1
37.30813034,-121.9776662,95117,3
37.27217102,-121.9067161,95124,2
37.31507009,-121.8885102,95125,2
37.31615557,-121.8866325,95110,2
37.30866015,-121.8157824,95121,1
37.31556401,-121.8811273,95121,2
37.33941113,-121.8687032,95116,3
37.37038026,-121.8677438,95133,1
37.31838905,-121.992392,95157,1
37.32331968,-121.9501245,95117,3
37.32184715,-121.9199152,95128,2
37.28716539,-121.881269,95125,1
37.39773527,-121.8699172,95132,3
37.34813366,-121.8838887,95112,3
37.24595737,-121.8117669,95123,2
37.3098112,-121.907033,95125,1
37.35550789,-121.8021173,95127,3
37.26564362,-121.865998,95136,3
37.31685317,-121.9074917,95126,2
37.32329948,-121.8209676,95122,3
37.24656462,-121.8119338,95123,1
37.26456782,-121.9279484,95124,3
37.36368992,-121.8942293,95112,2
37.32868451,-121.87494,95112,1
37.25788887,-121.8193901,95123,2
37.3135202,-121.895157,95125,1
37.33150229,-121.8871022,95113,1
37.27817372,-121.8241923,95111,3
37.29101274,-121.8726316,95125,1
37.31612482,-121.9514146,95117,1
37.30490125,-121.9971245,95129,2
37.34916886,-121.920531,95110,3
37.30051355,-121.7551844,95135,2
37.25636871,-121.8194556,95120,3
37.3880588,-121.8933901,95131,1
37.31084592,-121.9136475,95126,2
37.30364799,-121.9216276,95126,2
37.34119003,-121.8351644,95112,2
37.37988376,-121.8785095,95131,3
37.34337348,-121.8316343,95122,2
37.32008898,-121.7791142,95148,3
37.293825,-121.974698,95130,3
37.35065265,-121.8301569,95116,1
37.30689037,-121.8786035,95125,2
37.26919507,-121.8117575,95111,3
37.34788891,-121.8116294,95127,3
37.33403234,-121.8950601,95110,2
37.33717127,-121.8933309,95113,2
37.29008745,-121.8154592,95121,3
37.23635298,-121.9057601,95124,1
37.25875659,-121.9049612,95120,1
37.22686439,-121.7768437,95119,3
37.34089369,-121.9203316,95126,2
37.31241605,-121.8019099,95121,1
37.2804411,-121.8610129,95136,2
37.2690772,-121.9004991,95118,1
37.27296342,-121.854602,95136,1
37.33563031,-121.8653369,95112,3
37.43280063,-121.9667052,95134,1
37.29406817,-121.9893321,95130,2
37.29941637,-121.8124982,95121,1
37.35065265,-121.8301569,95116,1
37.29048449,-121.8178023,95121,1
37.23687331,-121.8306068,95123,3
37.3251474,-121.7838391,95148,1
37.3255989,-121.8826884,95110,1
37.37488647,-121.8546299,95133,2
37.3735567,-121.8545117,95133,3
37.27003327,-121.814826,95111,3
37.26084698,-121.8024017,95122,2
37.37488647,-121.8546299,95133,2
