latitude,longitude,zipcode,severity
37.33376298,-121.8440671,95122,2
37.33376298,-121.8440671,95122,1
37.22580787,-121.9034705,95120,1
37.25901731,-121.8355847,95136,3
37.33675585,-121.8319938,95122,2
37.34909755,-121.79245,95148,2
37.32158098,-121.9171665,95126,3
37.34698603,-121.8326472,95122,2
37.40929695,-121.8521343,95132,3
37.30000338,-121.8371847,95111,2
37.3624859,-121.8651495,95133,2
37.2294648,-121.7618527,95139,3
37.36371728,-121.8403104,95116,3
37.22580787,-121.9034705,95120,3
37.22143368,-121.893091,95120,2
37.23125441,-121.9037238,95124,2
37.36658457,-121.8938518,95112,1
37.33550019,-121.9315603,95126,1
37.27375208,-121.8084422,95111,1
37.32884926,-121.8309295,95122,1
37.33539025,-121.8705479,95112,2
37.31861034,-121.9168431,95126,2
37.31996861,-121.9057746,95126,1
37.34797325,-121.9127755,95110,2
37.33286263,-121.8264634,95122,1
37.35113853,-121.8677049,95106,2
37.35640541,-121.8970134,95133,3
37.35157586,-121.8630414,95116,3
37.33737643,-121.9321722,95126,2
37.39767698,-121.8415864,95132,2
37.26186887,-121.7949267,95111,2
37.25062134,-121.9405003,95124,2
37.2977919,-121.9499333,95117,2
37.22522325,-121.7910606,95119,2
37.32452453,-121.805675,95148,3
37.33224686,-121.8392444,95122,1
37.32222196,-121.8203997,95122,3
37.26028992,-121.7836766,95138,3
37.27856577,-121.775837,95138,3
37.32345945,-121.9171846,95126,1
37.3288386,-121.9178814,95126,3
37.31958074,-121.9137288,95126,1
37.31657865,-121.910961,95126,1
37.34454857,-121.8085852,95148,1
37.38107155,-121.826348,95127,1
37.34138621,-121.8622627,95116,3
37.32331968,-121.9501245,95117,1
37.36067026,-121.8633422,95133,1
37.30111771,-121.857671,95111,2
37.32893678,-121.8860496,95110,3
37.32860036,-121.8806209,95112,2
37.31984983,-121.9297405,95128,3
37.33697058,-121.8942653,95110,3
37.29757938,-121.821763,95121,3
37.42022778,-121.8651523,95035,3
37.30892751,-121.8717071,95110,2
37.41366059,-121.8739486,95132,2
37.31269891,-121.8618177,95112,3
37.36703017,-121.8608591,95133,2
37.34882681,-121.8343691,95116,2
37.34776893,-121.8246194,95127,2
37.35301966,-121.8681864,95116,2
37.3427597,-121.8705961,95116,2
37.30448775,-121.9924656,95129,2
37.29684423,-121.9544485,95117,2
37.25898653,-121.840271,95136,2
37.34465464,-121.8911502,95112,2
37.29064619,-121.8216983,95111,2
37.28970655,-121.8191235,95111,2
37.3098112,-121.907033,95125,1
37.313784,-121.9456451,95128,1
37.33546553,-121.8920544,95113,3
37.31733012,-121.8339856,95122,2
37.31293683,-121.8818125,95121,1
37.34797325,-121.9127755,95110,3
37.27976069,-121.8705123,95136,1
37.35286026,-121.8861496,95112,1
37.30439396,-121.9790372,94121,2
37.40410936,-121.8374154,95132,3
37.36027294,-121.8172814,95113,1
37.3124872,-121.7959637,95121,3
37.31774707,-121.9815108,95129,1
37.34482466,-121.8848182,95112,1
37.31037359,-121.8005016,95121,2
37.29221733,-121.8265819,95111,2
37.33805637,-121.7954045,95148,1
37.36257564,-121.891428,95112,2
37.314107,-121.8800444,95110,2
37.25711911,-121.8137803,95123,2
37.40776936,-121.8868098,95132,3
37.39182126,-121.8121012,95127,1
37.22343016,-121.8597904,95120,1
37.37428906,-121.8178116,95127,3
37.36620551,-121.8055137,95127,1
37.28536618,-121.8138808,95111,2
37.27275519,-121.8692464,95136,2
37.31666616,-121.9683254,95050,1
37.30474285,-121.9687706,95117,3
37.22643376,-121.7511493,95037,1
37.35539071,-121.8991493,95112,1
37.23964936,-121.936338,95124,2
37.3138863,-121.8494173,95112,2
37.25953382,-121.7793031,95138,3
37.34416775,-121.8950992,95112,2
37.30984651,-121.9693555,95117,3
37.37799485,-121.8758121,95131,1
37.2991579,-122.0119076,95129,3
37.18223758,-121.7616901,95141,1
37.23390426,-121.7657444,95138,2
37.33785564,-121.8573139,95116,3
37.33988741,-121.8545274,95116,1
37.31241605,-121.8019099,95121,2
37.28898053,-121.8413601,95111,2
37.26588708,-121.8033119,95111,3
37.35497387,-121.8756898,95112,3
37.34868809,-121.8618118,95116,2
37.41037769,-121.8763392,95132,3
37.3462287,-121.8669833,95125,3
37.35456151,-121.8886785,95112,1
37.36168768,-121.8407932,95116,1
37.37332889,-121.866721,95133,1
37.22608198,-121.8837774,95120,3
37.35351426,-121.863895,95116,1
37.34769065,-121.8848224,95112,1
37.3493325,-121.887473,95112,2
37.34822975,-121.8776438,95112,2
37.32668474,-121.8678016,95112,1
37.32959456,-121.8071341,95148,1
37.34990577,-121.8046116,95127,3
37.37238494,-121.8416754,95133,2
37.37238494,-121.8416754,95133,2
37.35009385,-121.8980886,95112,1
37.3408516,-121.8590407,95116,1
37.39917899,-121.9026358,95131,2
37.32139247,-121.9025235,95125,2
37.31431697,-121.9767949,95129,1
37.24047221,-121.8579406,95123,3
37.35556888,-121.8006019,95127,1
37.36342451,-121.8698375,95133,3
37.25630705,-121.8218706,95123,2
37.31784192,-121.8062229,95148,2
37.27145631,-121.8224776,95111,1
37.33863031,-121.7959304,95148,2
37.32619549,-121.8688222,95112,1
37.35688083,-121.8134717,95127,1
37.31641203,-121.7751818,95148,1
37.32202485,-121.9005809,95126,2
37.31496493,-121.8332482,95121,2
37.28148224,-121.8172094,95111,3
37.23288847,-121.7942662,95119,2
37.31185016,-121.8189604,95121,1
37.32090452,-121.7991909,95148,3
37.31878579,-121.8160482,95122,1
37.32680735,-121.8821659,95112,1
37.30892751,-121.8717071,95125,3
37.34997611,-121.8922258,95112,2
37.36012601,-121.8577023,95116,2
37.23083576,-121.7834904,95119,1
37.36264586,-121.8308027,95161,3
37.28041404,-121.832089,95111,1
37.37974624,-121.8402925,95127,1
37.29513447,-121.8350277,95111,3
37.29638729,-121.8499348,95111,1
37.29435485,-121.8424476,95111,3
37.25457454,-121.866229,95123,2
37.29556871,-121.954441,95117,2
37.25717432,-121.7931136,95111,3
37.33854853,-121.8664583,95112,3
37.30709885,-121.8341809,95121,3
37.35079201,-121.8782913,95112,3
37.36609744,-121.8598612,95133,2
37.33550829,-121.8281033,95122,3
37.35974401,-121.8786272,95112,2
37.28584637,-121.9844859,95130,1
37.2265956,-121.8007865,95119,2
37.41206699,-121.8725211,95132,3
37.33989927,-121.8134839,95148,2
37.35130314,-121.8135645,95127,2
37.34787182,-121.8635229,95116,1
37.27331307,-121.798076,95111,2
37.2714999,-121.7978696,95111,2
37.27618173,-121.9216485,95124,2
37.2695181,-121.9326835,99352,2
37.32329948,-121.8209676,95122,2
37.31068741,-121.9304667,95128,3
37.31738323,-121.9660654,95117,1
37.37988376,-121.8785095,95131,2
37.34064166,-121.9134011,95126,3
37.36371255,-121.8981874,95112,2
37.29455076,-121.8169855,95121,2
37.26155804,-121.8047963,95111,3
37.26084436,-121.809947,95111,2
37.26384173,-121.8017247,95111,3
37.3155003,-121.9898123,95129,1
37.18223758,-121.7616901,95141,2
37.34248854,-121.8330637,95122,2
37.35851529,-121.843495,95116,1
37.32403785,-121.9034153,95126,1
37.24906455,-121.8946126,95118,2
37.27574239,-121.8546745,95136,3
37.33489855,-121.9437391,95128,3
37.32722434,-121.8810536,95112,2
37.24551854,-121.8919725,95118,1
37.34871706,-121.8641341,95116,1
37.27973677,-121.9306121,95124,1
37.32180773,-121.8221626,95122,1
37.30146897,-121.9303726,95128,3
37.30357039,-121.8547186,95111,3
37.26813973,-121.8084327,95111,1
37.26433901,-121.8058314,95111,1
37.36274007,-121.8958654,95112,1
37.20242869,-121.7364039,95139,1
37.29977127,-121.8026906,95121,1
37.30010694,-121.9791876,95117,1
37.32381888,-121.8237524,95122,2
37.32222082,-121.8729787,95112,2
37.24721564,-121.888028,95118,2
37.29403088,-121.9717401,95130,1
37.31541278,-121.8879373,95125,1
37.26442517,-121.8090833,95111,1
37.32866666,-121.7983007,95148,2
37.34178766,-121.8172427,95148,2
37.26168817,-121.8012761,95111,1
37.22143368,-121.893091,95120,2
37.22580787,-121.9034705,95120,3
37.23125441,-121.9037238,95124,2
37.31483503,-121.8892672,95118,1
37.26586386,-121.8465744,95136,1
37.33162655,-121.8338261,95122,2
37.3565532,-121.9322519,95110,2
37.34328663,-121.8349465,95122,2
37.32718183,-121.9409028,95128,3
37.30386574,-121.8873301,95125,2
37.35539071,-121.8991493,95112,1
37.34348944,-121.8501894,95116,3
37.3234044,-121.9288307,95128,1
37.36560382,-121.8434877,95116,1
37.35891714,-121.88561,95112,1
37.2663272,-121.805857,95111,2
37.28752723,-121.8451579,95111,3
37.37911218,-121.8778001,95131,2
37.27331307,-121.798076,95111,2
37.27581948,-121.8027531,95111,3
37.25717432,-121.7931136,95111,3
37.2581145,-121.8928419,95111,2
37.3668225,-121.8587891,95133,2
37.32868451,-121.87494,95112,2
37.29298027,-121.8186835,95121,3
37.35426587,-121.8770834,95112,1
37.34775651,-121.8637716,95117,1
37.30733003,-121.9722776,95126,2
37.26253409,-121.9253494,95124,2
37.33008117,-121.8817558,95112,2
37.31829305,-121.8585909,95112,1
37.30733003,-121.9722776,95117,3
37.24721564,-121.888028,95118,2
37.24617848,-121.926298,95124,3
37.34787182,-121.8635229,95116,2
37.34475585,-121.8341281,95122,1
37.342189,-121.8350098,95122,3
37.34550039,-121.8348367,95122,2
37.23635343,-121.9048665,95124,2
37.30733003,-121.9722776,95117,2
37.35000294,-121.8739123,95112,2
37.40105648,-121.8643605,95132,1
37.3345445,-121.8366716,95122,3
37.33709786,-121.8391612,95122,1
37.33271232,-121.8337272,95122,2
37.34972343,-121.8329135,95116,3
37.29148105,-121.8184312,95121,1
37.32033374,-121.8729364,95112,1
37.24788279,-121.8971357,95118,2
37.270213,-121.8136482,95111,2
37.28392589,-121.8302656,95111,1
37.27983719,-121.8320722,95111,1
37.27883896,-121.8314571,95111,3
37.26501496,-121.8987108,95118,3
37.33727486,-121.8707056,95112,2
37.29148105,-121.8184312,95121,3
37.35130314,-121.8135645,93620,2
37.35419467,-121.8479436,95116,3
37.27850806,-121.8145689,95111,1
37.32158098,-121.9171665,95126,1
37.32087018,-121.917161,95126,1
37.3415808,-121.865199,94301,2
37.30327029,-121.8190916,95121,2
37.32224092,-121.8529601,95122,1
37.33540084,-121.9034136,95110,3
37.33583168,-121.8860285,95113,3
37.2841058,-121.7737492,95138,3
37.27801369,-121.8132608,95111,3
37.35130314,-121.8135645,95127,2
37.27079628,-121.8949601,95118,2
37.33478149,-121.9158913,95126,3
37.32894111,-121.906407,95126,3
37.32622227,-121.9062047,95126,1
37.34495156,-121.8393662,95116,3
37.32297111,-121.8167498,95122,3
37.292909,-121.8270556,95111,3
37.27331307,-121.798076,95111,1
37.37220553,-121.8377556,95127,3
37.31878579,-121.8160482,95122,1
37.35440111,-121.8175608,95127,2
37.314107,-121.8800444,95110,1
37.32617947,-121.9080608,95126,1
37.28415396,-121.8414654,95111,1
37.2662969,-121.7902764,95138,2
37.3545013,-121.8429097,95116,1
37.27042116,-121.8715359,95136,2
37.33921358,-121.7964597,95148,1
37.33849374,-121.8336804,95122,1
37.32471758,-121.829428,95122,2
37.32525185,-121.8667221,95112,1
37.34766913,-121.8598699,95116,1
37.38493365,-121.863138,95132,1
37.29983981,-121.8449187,95111,3
37.34480273,-121.8970056,95110,1
37.34248854,-121.8330637,95122,1
37.33893298,-121.8329744,95122,1
37.34337348,-121.8316343,95122,1
37.33668638,-121.8307951,95122,1
37.33841153,-121.8279697,95122,2
37.31189354,-121.804836,95121,2
37.34468993,-121.8594664,95116,3
37.33841153,-121.8279697,95122,1
37.31499828,-121.8460737,95122,3
37.34703309,-121.8370526,95116,2
37.27959228,-121.8233903,95111,1
37.33266265,-121.8384739,95122,1
37.35065265,-121.8301569,95116,2
37.34468993,-121.8594664,95116,1
37.35743743,-121.8172365,95127,2
37.34949191,-121.8701756,95116,1
37.32308217,-121.796402,95148,2
37.35223645,-121.8996833,95112,2
37.32792575,-121.8798422,95112,1
37.35026483,-121.826301,95127,1
37.34482452,-121.8514864,95116,2
37.37545517,-121.8475032,95133,2
37.38382823,-121.842253,95133,2
37.31549311,-121.8157101,95122,3
37.18223758,-121.7616901,95141,3
37.3470569,-121.8652417,95116,2
37.34775651,-121.8637716,95117,1
37.32087018,-121.917161,95008,2
37.346192,-121.836261,95116,2
37.314107,-121.8800444,95110,1
37.30639555,-121.8334928,95121,3
37.31140247,-121.821861,95148,1
37.22496993,-121.8784986,95120,1
37.32069846,-121.8150524,95122,2
37.32069846,-121.8150524,95122,2
37.34766913,-121.8598699,95116,2
37.26581205,-121.8112464,95111,3
37.26641776,-121.8099737,95111,1
37.33404719,-121.8775038,95112,2
37.37452458,-121.8562505,95133,2
37.35265682,-121.8115693,95127,2
37.33352943,-121.8641471,95116,1
37.3606373,-121.9119401,95110,1
37.34822975,-121.8776438,95112,2
37.28477314,-121.8141216,95111,1
37.25636871,-121.8194556,95123,3
37.35688083,-121.8134717,95127,2
37.29977096,-121.9135991,95125,2
37.3606373,-121.9119401,95110,2
37.32261581,-121.8206533,95122,3
37.38309088,-121.8364894,95127,1
37.32978779,-121.909821,95126,1
37.32801757,-121.8786715,95112,3
37.36456304,-121.8621233,95133,1
37.3836873,-121.8369453,95127,2
37.23964936,-121.936338,95124,1
37.3435537,-121.9165446,95110,1
37.30692528,-121.9306204,95128,3
37.32693693,-121.9278403,95128,3
37.313784,-121.9456451,95120,3
37.27581948,-121.8027531,95111,2
37.34492705,-121.8479498,95116,3
37.34997611,-121.8922258,95112,2
37.3483791,-121.8305992,95122,2
37.34719122,-121.8858765,95112,1
37.32001209,-121.8202142,95122,3
37.25057314,-121.8467521,95123,1
37.33160207,-121.8785384,95112,1
37.30176412,-121.8724654,95125,1
37.28176776,-121.8234592,95111,3
37.24195745,-121.9080924,95124,3
37.31070433,-121.9185412,95128,3
37.29734963,-121.9939462,95129,1
37.30000338,-121.8371847,95111,3
37.29923295,-121.8359202,95111,1
37.27064492,-121.9395676,95116,2
37.29682806,-121.8214586,95121,1
37.2673037,-121.9253994,95124,3
37.29444127,-121.9135364,95125,1
37.20974908,-121.8628947,95120,2
37.35597829,-121.84312,95116,1
37.35382981,-121.8143532,95127,3
37.39294596,-121.8627198,95132,2
37.34339804,-121.8379445,95122,1
37.29653846,-121.9135572,95125,3
37.35201873,-121.8202094,95127,2
37.34415888,-121.8098568,95148,2
37.31609923,-121.7970716,95148,2
37.31073377,-121.9317898,95128,2
37.28752723,-121.8451579,95111,1
37.20981923,-121.8639551,95120,2
37.35323342,-121.8122029,95127,1
37.30634925,-121.9746278,95128,2
37.299676,-121.9651291,95130,2
37.31768032,-121.8006636,95148,2
37.30762414,-121.7959948,95121,1
37.29061928,-121.822561,95111,2
37.27327279,-121.8333382,95136,3
37.31739156,-121.8170998,95122,1
37.41186101,-121.8604216,95132,1
37.31068741,-121.9304667,95128,2
37.29684423,-121.9544485,95117,1
37.38020163,-121.8280448,95127,3
37.32946479,-121.8417749,95122,3
37.32656941,-121.837134,95122,1
37.34885696,-121.8411597,95116,3
37.34980599,-121.8398145,95116,3
37.32158098,-121.9171665,95126,1
37.3917397,-121.8364113,95132,3
37.29879864,-121.7872598,95121,2
37.34850609,-121.8246981,95127,3
37.32359104,-121.8282988,95122,1
37.24828121,-121.9340409,95124,1
37.31556401,-121.8811273,95110,2
37.29344789,-121.8901318,95125,2
37.21412289,-121.8520929,95120,2
37.27581948,-121.8027531,95111,3
37.3040967,-121.9660489,95117,1
37.35357458,-121.838824,95116,2
37.35852434,-121.8095609,95127,1
37.36525882,-121.85012,95133,2
37.29048449,-121.8178023,95121,2
37.30730413,-121.8066828,95121,1
37.33736578,-121.9352656,95126,1
37.39364953,-121.8492614,95132,3
37.39190213,-121.8514278,95132,2
37.25129932,-121.8090904,95123,2
37.32180773,-121.8221626,95122,3
37.31556401,-121.8811273,95121,3
37.34546354,-121.8230183,95127,3
37.34483502,-121.8225857,95127,2
37.18223758,-121.7616901,95141,2
37.34291545,-121.924875,95113,2
37.3663254,-121.8140684,95127,1
37.31201952,-121.8746932,95110,1
37.35906193,-121.8423418,95116,2
37.33376932,-121.905899,95126,1
37.28245132,-121.8219602,95111,1
37.314107,-121.8800444,95110,3
37.36456304,-121.8621233,95133,1
37.3546227,-121.8460472,95116,2
37.30984651,-121.9693555,94066,2
37.32532503,-121.924602,95128,1
37.33684062,-121.9092546,95126,1
37.34733359,-121.8916811,95112,3
37.31768032,-121.8006636,95148,2
37.34141446,-121.9095949,95110,1
37.35351406,-121.8674512,95127,3
37.33592275,-121.8417182,95122,3
37.34850609,-121.8246981,95127,1
37.26864404,-121.8079947,95138,3
37.28603013,-121.8298999,95111,2
37.20242869,-121.7364039,95139,2
37.36699789,-121.9135555,95112,1
37.32158098,-121.9171665,95126,3
37.26155804,-121.8047963,95111,1
37.35109086,-121.7993056,95127,2
37.29064619,-121.8216983,95111,1
37.3403645,-121.7975058,95148,2
37.31505466,-121.878619,95110,3
37.38006051,-121.9002233,95131,3
37.23612507,-121.8871922,95120,3
37.37668139,-121.8548736,95133,3
37.35263908,-121.824361,95127,2
37.32623365,-121.9204743,95128,1
37.30861865,-121.9084601,95125,1
37.33161023,-121.8742732,95112,3
37.35212298,-121.8754899,95112,1
37.27724278,-121.9323135,95008,2
37.32622227,-121.9062047,95126,1
37.32617735,-121.9047957,95126,3
37.32824882,-121.8388024,95122,1
37.33992085,-121.8951525,95113,1
37.33000255,-121.8012366,95148,3
37.27368902,-121.9022833,95125,3
37.39282929,-121.8333982,95132,2
37.35688083,-121.8134717,95127,3
37.36654701,-121.8093169,95127,2
37.3635098,-121.8289791,95127,2
37.35688083,-121.8134717,95127,2
37.33103931,-121.8344786,95122,1
37.29444127,-121.9135364,95125,3
37.31813891,-121.925421,95128,2
37.26186887,-121.7949267,95111,3
37.31189354,-121.804836,95121,1
37.29638729,-121.8499348,95111,2
37.25877166,-121.8309059,95136,3
37.31676158,-121.8793225,95110,2
37.31857205,-121.8797568,95110,3
37.31531522,-121.8846959,95110,1
37.32319204,-121.8894521,95110,2
37.31497735,-121.882024,95110,1
37.35211974,-121.8938229,95112,2
37.22745844,-121.781762,95119,3
37.33694556,-121.8755154,95112,2
37.32149371,-121.8287367,95122,1
37.2722211,-121.7979503,95111,3
37.24893468,-121.787764,95138,3
37.33550829,-121.8281033,95122,1
37.26563725,-121.7961887,95111,2
37.34882681,-121.8343691,95116,2
37.34468993,-121.8594664,95116,1
37.32081175,-121.851439,95122,1
37.32224092,-121.8529601,95122,2
37.32387904,-121.8545754,95122,3
37.32569651,-121.8698705,95112,1
37.30515083,-121.9637325,95117,1
37.25028035,-121.9140185,95124,1
37.33124885,-121.8127559,95122,2
37.27987369,-121.8721495,95136,1
37.33061196,-121.8763757,95112,1
37.36456304,-121.8621233,95133,2
37.20242869,-121.7364039,95139,1
37.3391608,-121.8708506,95112,3
37.25252041,-121.7972053,95123,2
37.32730866,-121.8064432,95148,3
37.22781362,-121.8303778,95123,1
37.32584937,-121.8305519,95122,2
37.35948607,-121.8993101,95112,1
37.29028281,-121.8105923,95121,1
37.29839409,-121.9640135,95124,3
37.36536847,-121.8472585,95116,2
37.29941637,-121.8124982,95121,1
37.39779209,-121.8572282,95133,2
37.23351626,-121.8409105,95123,2
37.23835315,-121.8885749,95118,2
37.35855137,-121.8802723,95112,2
37.30735242,-121.9711859,95117,3
37.30733003,-121.9722776,95117,1
37.31212357,-121.9303995,95128,1
37.39979295,-121.8469252,95132,2
37.36612048,-121.8829309,95112,2
37.32449622,-121.884583,95110,1
37.35581219,-121.8491892,95116,3
37.26565809,-121.8091195,95111,2
37.22815345,-121.8843688,95120,3
37.30979442,-121.874351,95125,2
37.27883934,-121.8270022,95111,1
37.36409561,-121.8458879,95116,3
37.36360832,-121.8466069,95116,2
37.34895939,-121.8385448,95116,1
37.34935731,-121.8382155,95116,2
37.29684423,-121.9544485,95117,2
37.38224314,-121.8347952,95127,3
37.32329948,-121.8209676,95122,3
37.39521691,-121.8632031,95132,3
37.25496275,-121.8424682,95123,1
37.30979209,-121.8199472,95121,1
37.26569016,-121.8099776,95111,2
37.3429875,-121.8527968,95116,2
37.34478663,-121.8655736,95116,3
37.3179778,-121.9359963,95128,1
37.34877752,-121.8100782,95127,2
37.28797547,-121.8186401,95111,3
37.2615561,-121.8024445,95111,2
37.32023184,-121.8772708,95112,1
37.3338632,-121.8348496,95122,2
37.2812478,-121.7587364,95138,1
37.22143368,-121.893091,95120,3
37.22580787,-121.9034705,95120,3
37.3624207,-121.8029092,95127,1
37.34232084,-121.8156027,95148,3
37.34457024,-121.8812369,95112,1
37.34445541,-121.7914713,95148,3
37.35714316,-121.8893404,95112,2
37.31362236,-121.8312475,95121,2
37.31489676,-121.8325404,95121,1
37.25362116,-121.931262,95124,1
37.31442691,-121.8795622,95110,2
37.34053076,-121.8969219,95110,2
37.26186887,-121.7949267,95111,2
37.22686439,-121.7768437,95119,1
37.260264,-121.8101455,95136,1
37.32717778,-121.9097658,95126,2
37.33507426,-121.8928582,95113,1
37.33211514,-121.8732258,95112,3
37.34111619,-121.88851,95112,2
37.3201853,-121.9683688,95117,1
37.31861034,-121.9168431,95126,1
37.3256923,-121.9044208,95126,2
37.23288847,-121.7942662,95119,1
37.28536618,-121.8138808,95111,2
37.32491777,-121.7969574,95148,3
37.30810047,-121.8308757,95121,3
37.34249855,-121.8579045,95116,2
37.31892278,-121.9137305,95126,3
37.34317041,-121.8044437,95148,2
37.33506389,-121.7852184,95148,2
37.3697192,-121.9039178,95112,1
37.24166455,-121.8221744,95123,3
37.20650192,-121.8584226,95120,2
37.35517845,-121.8579719,95116,3
37.21003296,-121.8323156,95120,2
37.27169134,-121.8924083,95118,3
37.33266265,-121.8384739,95122,1
37.33224686,-121.8392444,95122,1
37.35121329,-121.8436657,95148,2
37.41042313,-121.8724116,95132,1
37.26867341,-121.803471,95111,2
37.28151968,-121.8149993,95111,2
37.32158098,-121.9171665,95126,3
37.31866508,-121.9154979,95126,1
37.36456304,-121.8621233,95133,3
37.32345338,-121.9189756,95126,3
37.34446274,-121.8773433,95124,2
37.32157705,-121.8939982,95125,1
37.2679441,-121.9046611,95124,2
37.25536582,-121.7945249,95138,2
37.34990714,-121.8603891,95116,1
37.26084717,-121.805436,95111,1
37.36409561,-121.8458879,95116,2
37.35755591,-121.8408983,95116,2
37.36560382,-121.8434877,95116,2
37.337173,-121.8884635,95113,2
37.34495156,-121.8393662,95116,1
37.34543438,-121.8398035,95116,1
37.34268416,-121.8810962,95112,1
37.32003769,-121.8940921,95125,2
37.32261581,-121.8206533,95122,1
37.36183123,-121.825411,95127,2
37.28457568,-121.916476,95124,3
37.41662957,-121.8569621,95132,2
37.34519475,-121.8352885,95035,2
37.32656941,-121.837134,95122,1
37.23907932,-121.8258884,95120,3
37.313784,-121.9456451,95128,2
37.31222857,-122.0322694,95129,2
37.30061081,-121.936797,95110,2
37.29038961,-121.9935607,95129,2
37.3624859,-121.8651495,95133,1
37.36262169,-121.8623074,95133,1
37.36012601,-121.8577023,95116,3
37.35588635,-121.8510734,95116,3
37.34149909,-121.8446935,95122,1
37.32441251,-121.8328242,95122,2
37.314107,-121.8800444,95110,2
37.32319204,-121.8894521,95110,3
37.26803454,-121.847671,95136,2
37.18223758,-121.7616901,95141,3
37.20242869,-121.7364039,95139,3
37.34067095,-121.8301585,95122,1
37.25541403,-121.8983436,95124,3
37.25381714,-121.9014052,95124,1
37.25877166,-121.8309059,95136,3
37.31638489,-121.9237517,95128,2
37.27959228,-121.8233903,95111,2
37.21853265,-121.8575993,95120,3
37.28791969,-121.8232565,95111,1
37.32659429,-121.8762239,95112,1
37.33841153,-121.8279697,95122,1
37.31531522,-121.8846959,95110,2
37.31114972,-121.8002259,95121,1
37.30957135,-121.7836007,95121,2
37.24008341,-121.9176007,95124,1
37.25903059,-121.8330117,95136,2
37.38139449,-121.8770829,95131,2
37.31534733,-121.8978763,95125,2
37.24745518,-121.7678807,95138,2
37.36264586,-121.8308027,95127,1
37.33668638,-121.8307951,95122,2
37.20242869,-121.7364039,95139,2
37.3074037,-121.8639874,95113,2
37.34348944,-121.8501894,95116,1
37.31371971,-121.91252,95126,3
37.31992396,-121.8910908,95125,1
37.3236988,-121.8740779,95112,2
37.34644098,-121.8364942,95116,3
37.32345338,-121.9189756,95126,1
37.25931261,-121.8019657,95111,3
37.26084698,-121.8024017,95051,3
37.26084717,-121.805436,95148,2
37.26174329,-121.925342,95124,3
37.38026718,-121.8762558,95131,1
37.33624544,-121.8314993,95122,1
37.25024926,-121.7705864,95138,2
37.33311664,-121.8377439,95122,3
37.25636255,-121.8203012,95123,2
37.23297292,-121.8921448,95120,2
37.2841058,-121.7737492,95138,1
37.37911218,-121.8778001,95131,2
37.35564763,-121.8155513,95127,3
37.2802581,-121.8366485,95111,1
37.34546354,-121.8230183,95127,2
37.34776893,-121.8246194,95127,2
37.3403645,-121.7975058,95148,3
37.20549923,-121.8736247,95120,1
37.33232399,-121.8657764,95116,1
37.36180136,-121.8826998,95112,1
37.36612048,-121.8829309,95112,1
37.34483502,-121.8225857,95127,2
37.32294776,-121.8208043,95122,1
37.31967258,-121.9198942,95126,1
37.41207541,-121.8532927,95132,2
37.41628894,-121.858202,95132,2
37.23882655,-121.7743851,95119,3
37.24057447,-121.7669914,95138,1
37.31858809,-121.8907113,95125,3
37.33762834,-121.8597439,95116,1
37.31241605,-121.8019099,95121,1
37.32017049,-121.8975896,95125,1
37.34427672,-121.8161829,95127,2
37.36505905,-121.8134657,95127,2
37.35869665,-121.8709039,95133,2
37.35459797,-121.8517537,95116,3
37.35700113,-121.8157792,95127,3
37.35974078,-121.808309,95127,1
37.32656941,-121.837134,95122,2
37.30002084,-121.8665838,95125,2
37.34877752,-121.8100782,95122,2
37.25496275,-121.8424682,95123,2
37.28536618,-121.8138808,95111,2
37.22929392,-121.8703702,95120,1
37.36012601,-121.8577023,95116,1
37.29837861,-121.8690714,95125,1
37.31068741,-121.9304667,95128,2
37.26401951,-121.872902,95136,1
37.1970428,-121.8313522,95120,2
37.36888134,-121.8982737,95112,1
37.3427597,-121.8705961,95116,2
37.32445042,-121.9237502,95128,3
37.25536582,-121.7945249,95138,3
37.36456304,-121.8621233,95133,2
37.3668225,-121.8587891,95133,2
37.35211974,-121.8938229,95112,2
37.34168012,-121.8831979,95112,1
37.3449822,-121.9094987,95110,1
37.31657865,-121.910961,95126,2
37.40900026,-121.854431,95132,2
37.31381615,-121.8079201,95148,3
37.33124885,-121.8127559,95122,1
37.36658457,-121.8938518,95112,2
37.39432278,-121.8116498,95127,2
37.31004805,-121.7884996,95121,1
37.35201873,-121.8202094,95127,2
37.31680097,-121.8556871,95111,1
37.20825284,-121.7287428,95037,2
37.3377919,-121.8609821,95127,2
37.33762834,-121.8597439,95127,1
37.2812478,-121.7587364,95138,3
37.34259289,-121.8147421,95127,3
37.31996861,-121.9057746,95126,1
37.25898653,-121.840271,95136,3
37.39414493,-121.8380679,95132,2
37.39282929,-121.8333982,95132,1
37.36342451,-121.8698375,95133,1
37.32820508,-121.8304345,95122,2
37.33697852,-121.8344991,95122,3
37.31037359,-121.8005016,95121,1
37.23698953,-121.8038402,95123,3
37.30842824,-121.9199263,95126,1
37.23696222,-121.8061541,95123,1
37.34613467,-121.8445405,95116,2
37.33797879,-121.8377552,95122,2
37.28605018,-121.809033,95138,2
37.2363626,-121.9035229,95124,3
37.33676869,-121.7943712,95148,3
37.3427597,-121.8705961,95116,3
37.28622262,-121.8289689,95111,1
37.39888275,-121.8376783,95132,3
37.19950539,-121.8316239,95120,3
37.18482302,-121.7593581,94306,1
37.23113437,-121.8067705,95123,2
37.29638729,-121.8499348,95111,3
37.26729955,-121.8802141,95118,2
37.32607353,-121.877313,95112,2
